Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,482542,-,-,-,40.49,-105.06,-7,1518,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2022,5,27,23,30,15.100000000000001,0,0,0,3,5.2,0,0,0,0,51.52,117.7,0.18,828,1.3,228,0.7000000000000001,0.0000,0.0000
2022,5,28,0,0,14.8,0,0,0,3,4,0,0,0,0,48.53,118.03,0.18,827,1.3,225,0.9,0.0000,0.0000
2022,5,28,0,30,14.9,0,0,0,3,4,0,0,0,0,48.22,117.57000000000001,0.18,827,1.3,228,1.1,0.0000,0.0000
2022,5,28,1,0,15,0,0,0,7,3,0,0,0,0,44.44,116.34,0.18,826,1.3,231,1.3,0.0000,0.0000
2022,5,28,1,30,15,0,0,0,7,3,0,0,0,0,44.44,114.4,0.18,826,1.3,237,1.4000000000000001,0.0000,0.0000
2022,5,28,2,0,15,0,0,0,6,2.3000000000000003,0,0,0,0,42.22,111.79,0.18,826,1.3,242,1.4000000000000001,0.0000,0.0000
2022,5,28,2,30,14.8,0,0,0,7,2.3000000000000003,0,0,0,0,42.77,108.60000000000001,0.18,826,1.3,247,1.4000000000000001,0.0000,0.0000
2022,5,28,3,0,14.700000000000001,0,0,0,8,1.3,0,0,0,0,40.28,104.9,0.18,825,1.3,251,1.5,0.0000,0.0000
2022,5,28,3,30,14.5,0,0,0,6,1.3,0,0,0,0,40.800000000000004,100.77,0.18,825,1.3,255,1.6,0.0000,0.0000
2022,5,28,4,0,14.3,0,0,0,6,0.6000000000000001,0,0,0,0,39.17,96.28,0.18,825,1.3,259,1.8,0.0000,0.0000
2022,5,28,4,30,14.9,2,12,2,6,0.6000000000000001,1,0,29,1,37.69,91.48,0.18,825,1.3,262,2.1,0.0000,0.0000
2022,5,28,5,0,15.4,25,225,40,6,1.1,20,1,100,20,37.93,86.27,0.18,825,1.3,265,2.4000000000000004,0.0000,0.0000
2022,5,28,5,30,16.5,44,452,114,6,1.1,51,3,29,51,35.36,81.11,0.18,825,1.3,267,2.4000000000000004,0.0000,0.0000
2022,5,28,6,0,17.5,58,601,206,7,2.2,115,40,0,125,35.94,75.74,0.18,825,1.2000000000000002,269,2.5,6.0743,4.6618
2022,5,28,6,30,19.1,68,701,305,7,2.2,158,70,0,182,32.480000000000004,70.22,0.18,824,1.2000000000000002,265,2.3000000000000003,9.2989,7.1990
2022,5,28,7,0,20.700000000000003,76,770,406,6,0.6000000000000001,206,111,0,254,26.16,64.6,0.18,824,1.2000000000000002,262,2.1,13.5878,10.5798
2022,5,28,7,30,22.700000000000003,84,817,506,6,0.6000000000000001,248,156,0,329,23.16,58.93,0.18,824,1.2000000000000002,239,2.2,18.2495,14.2617
2022,5,28,8,0,24.700000000000003,93,851,602,6,-1.6,264,58,0,299,17.56,53.230000000000004,0.18,824,1.2000000000000002,216,2.2,17.0539,13.3598
2022,5,28,8,30,25.900000000000002,97,881,692,6,-1.6,318,85,0,375,16.34,47.550000000000004,0.18,823,1.2000000000000002,209,2.6,21.8491,17.1449
2022,5,28,9,0,27.1,102,904,774,7,-2.2,354,241,0,533,14.530000000000001,41.94,0.18,823,1.2000000000000002,202,3,31.5649,24.7980
2022,5,28,9,30,27.6,105,919,844,7,-2.2,332,109,0,420,14.11,36.480000000000004,0.18,823,1.3,207,3.3000000000000003,25.1829,19.8008
2022,5,28,10,0,28.1,109,931,905,6,-2.1,331,27,0,354,13.8,31.28,0.18,822,1.3,213,3.5,21.4237,16.8551
2022,5,28,10,30,27.900000000000002,115,936,952,6,-2.1,412,206,0,596,13.97,26.53,0.18,822,1.3,225,3.7,36.3127,28.5812
2022,5,28,11,0,27.6,119,935,983,7,-1.5,379,424,0,771,14.83,22.55,0.18,822,1.4000000000000001,236,3.9000000000000004,47.1886,37.1517
2022,5,28,11,30,27.3,128,927,1000,6,-1.5,441,287,0,711,15.09,19.84,0.18,822,1.4000000000000001,247,4.2,43.6286,34.3543
2022,5,28,12,0,26.900000000000002,137,911,999,6,-0.6000000000000001,443,277,0,705,16.55,18.95,0.18,822,1.5,257,4.4,43.2934,34.0919
2022,5,28,12,30,26.5,145,896,986,7,-0.6000000000000001,454,132,0,578,16.94,20.150000000000002,0.18,822,1.5,258,4.3,35.4577,27.9198
2022,5,28,13,0,26.1,154,872,956,6,0.4,391,49,0,436,18.62,23.1,0.18,822,1.6,260,4.2,26.6699,20.9965
2022,5,28,13,30,26.3,152,860,917,7,0.4,390,38,0,424,18.38,27.22,0.18,821,1.6,252,3.8000000000000003,25.8104,20.3138
2022,5,28,14,0,26.6,151,843,865,7,0.8,395,250,0,607,18.63,32.06,0.18,821,1.6,244,3.3000000000000003,36.6888,28.8627
2022,5,28,14,30,27,149,820,801,7,0.8,375,217,0,548,18.17,37.31,0.18,820,1.6,236,3.1,32.8021,25.7888
2022,5,28,15,0,27.5,146,790,726,6,0.5,273,28,0,294,17.27,42.800000000000004,0.18,820,1.5,227,2.8000000000000003,17.3721,13.6457
2022,5,28,15,30,27.3,146,744,640,6,0.5,170,6,0,174,17.47,48.42,0.18,820,1.6,230,2.8000000000000003,10.1085,7.9303
2022,5,28,16,0,27,145,685,547,9,0.30000000000000004,123,4,0,125,17.5,54.11,0.18,819,1.6,233,2.7,7.1023,5.5621
2022,5,28,16,30,25.900000000000002,136,631,453,6,0.30000000000000004,108,3,0,110,18.67,59.800000000000004,0.18,819,1.6,246,2.7,6.0715,4.7426
2022,5,28,17,0,24.900000000000002,122,563,356,6,4.6000000000000005,120,6,0,122,27.02,65.46000000000001,0.18,820,1.6,259,2.6,6.4850,5.0458
2022,5,28,17,30,23.3,98,504,262,6,4.6000000000000005,63,3,0,64,29.73,71.06,0.18,820,1.6,268,2.6,3.2450,2.5095
2022,5,28,18,0,21.8,74,426,173,6,5,50,3,0,51,33.33,76.55,0.18,820,1.7000000000000002,278,2.6,2.4627,1.8872
2022,5,28,18,30,20.6,48,296,90,6,4.9,51,20,57,54,35.86,81.9,0.18,820,1.7000000000000002,283,2.6,0.0000,0.0000
2022,5,28,19,0,19.400000000000002,21,118,27,6,4.6000000000000005,17,1,100,17,37.75,87,0.18,821,1.6,288,2.6,0.0000,0.0000
2022,5,28,19,30,18.8,0,0,0,6,4.6000000000000005,0,0,14,0,39.18,92.19,0.18,821,1.7000000000000002,290,2.8000000000000003,0.0000,0.0000
2022,5,28,20,0,18.2,0,0,0,6,5.1000000000000005,0,0,0,0,41.96,96.93,0.18,821,1.7000000000000002,292,2.9000000000000004,0.0000,0.0000
2022,5,28,20,30,17.7,0,0,0,8,5.1000000000000005,0,0,0,0,43.300000000000004,101.36,0.18,821,1.7000000000000002,295,3,0.0000,0.0000
2022,5,28,21,0,17.3,0,0,0,0,5.6000000000000005,0,0,0,0,46.19,105.42,0.18,821,1.7000000000000002,298,3.1,0.0000,0.0000
2022,5,28,21,30,16.7,0,0,0,0,5.6000000000000005,0,0,0,0,47.97,109.03,0.18,821,1.7000000000000002,301,2.8000000000000003,0.0000,0.0000
2022,5,28,22,0,16.2,0,0,0,3,6.2,0,0,0,0,51.4,112.12,0.18,821,1.7000000000000002,303,2.5,0.0000,0.0000
2022,5,28,22,30,15.8,0,0,0,7,6.1000000000000005,0,0,0,0,52.67,114.62,0.18,820,1.7000000000000002,303,2.2,0.0000,0.0000
2022,5,28,23,0,15.3,0,0,0,7,6.4,0,0,0,0,55.38,116.45,0.18,820,1.7000000000000002,302,1.9000000000000001,0.0000,0.0000
2022,5,28,23,30,14.9,0,0,0,7,6.4,0,0,0,0,56.82,117.54,0.18,820,1.6,301,1.7000000000000002,0.0000,0.0000
2022,5,29,0,0,14.5,0,0,0,7,6.4,0,0,0,0,58.32,117.87,0.18,820,1.5,301,1.4000000000000001,0.0000,0.0000
2022,5,29,0,30,14,0,0,0,7,6.4,0,0,0,0,60.230000000000004,117.42,0.18,820,1.3,303,1.3,0.0000,0.0000
2022,5,29,1,0,13.600000000000001,0,0,0,7,6.2,0,0,0,0,61.01,116.2,0.18,819,1.2000000000000002,306,1.2000000000000002,0.0000,0.0000
2022,5,29,1,30,13,0,0,0,7,6.2,0,0,0,0,63.440000000000005,114.26,0.18,819,1.1,309,1.1,0.0000,0.0000
2022,5,29,2,0,12.4,0,0,0,7,6,0,0,0,0,64.85,111.66,0.18,819,1,311,1.1,0.0000,0.0000
2022,5,29,2,30,11.9,0,0,0,8,6,0,0,0,0,67.01,108.48,0.18,819,1,308,1,0.0000,0.0000
2022,5,29,3,0,11.4,0,0,0,8,5.7,0,0,0,0,68.17,104.79,0.18,819,0.9,305,1,0.0000,0.0000
2022,5,29,3,30,10.8,0,0,0,7,5.7,0,0,0,0,70.93,100.66,0.18,819,0.9,303,0.9,0.0000,0.0000
2022,5,29,4,0,10.200000000000001,0,0,0,6,5.5,0,0,0,0,72.64,96.18,0.18,819,0.8,301,0.9,0.0000,0.0000
2022,5,29,4,30,10.9,2,13,2,6,5.5,1,0,29,1,69.34,91.39,0.18,819,0.8,294,1.1,0.0000,0.0000
2022,5,29,5,0,11.600000000000001,26,235,42,6,5.5,20,0,100,20,65.97,86.19,0.18,819,0.8,286,1.3,0.0000,0.0000
2022,5,29,5,30,13,45,463,117,7,5.5,33,4,29,34,60.19,81.04,0.18,819,0.8,278,1.7000000000000002,0.0000,0.0000
2022,5,29,6,0,14.4,60,606,210,7,4.5,49,5,0,50,51.46,75.66,0.18,819,0.8,270,2.1,2.4313,1.8662
2022,5,29,6,30,15.9,71,696,307,7,4.5,113,47,0,129,46.74,70.15,0.18,819,0.9,250,1.9000000000000001,6.5951,5.1062
2022,5,29,7,0,17.5,82,756,407,7,2.5,172,161,0,241,36.59,64.54,0.18,819,1,230,1.6,12.8980,10.0432
2022,5,29,7,30,18.900000000000002,91,798,504,7,2.5,218,120,0,280,33.52,58.870000000000005,0.18,819,1.2000000000000002,193,2,15.5367,12.1420
2022,5,29,8,0,20.200000000000003,101,827,597,7,1.7000000000000002,170,46,0,198,29.14,53.17,0.18,818,1.3,156,2.5,11.2961,8.8494
2022,5,29,8,30,21,109,851,684,7,1.7000000000000002,246,421,0,530,27.740000000000002,47.49,0.18,818,1.4000000000000001,148,3.6,30.8861,24.2366
2022,5,29,9,0,21.8,116,867,762,0,2.3000000000000003,116,867,0,762,27.73,41.87,0.18,818,1.5,141,4.7,45.1346,35.4591
2022,5,29,9,30,22.200000000000003,124,878,831,0,2.3000000000000003,124,878,0,831,27.03,36.4,0.18,817,1.6,140,5.4,49.8342,39.1841
2022,5,29,10,0,22.6,134,883,889,0,3,238,630,0,777,27.77,31.19,0.18,817,1.6,139,6.1000000000000005,47.0298,37.0012
2022,5,29,10,30,22.3,144,880,932,7,3,377,366,0,705,28.28,26.43,0.18,817,1.7000000000000002,151,5.7,42.9592,33.8128
2022,5,29,11,0,22,158,869,961,0,4.1000000000000005,277,620,0,850,30.970000000000002,22.43,0.18,816,1.9000000000000001,162,5.4,52.0301,40.9638
2022,5,29,11,30,20.900000000000002,163,866,978,9,4.1000000000000005,221,16,0,236,33.160000000000004,19.69,0.18,817,1.9000000000000001,186,4.9,14.4834,11.4047
2022,5,29,12,0,19.700000000000003,170,858,982,9,5.4,61,0,0,61,39.230000000000004,18.8,0.18,817,1.9000000000000001,209,4.4,3.7464,2.9502
2022,5,29,12,30,19.3,161,872,980,9,5.4,61,0,0,61,40.21,19.990000000000002,0.18,817,1.8,227,3.7,3.7426,2.9470
2022,5,29,13,0,18.8,147,887,964,9,5.4,54,0,0,54,41.410000000000004,22.95,0.18,817,1.7000000000000002,244,3,3.3037,2.6009
2022,5,29,13,30,19.1,128,906,935,9,5.4,127,0,0,127,40.64,27.09,0.18,817,1.6,273,2.3000000000000003,7.7322,6.0857
2022,5,29,14,0,19.400000000000002,107,929,895,9,4.1000000000000005,85,0,0,85,36.33,31.93,0.18,817,1.5,302,1.5,5.1387,4.0426
2022,5,29,14,30,19.6,101,921,835,9,4.1000000000000005,56,0,0,56,35.88,37.19,0.18,817,1.4000000000000001,328,1.8,3.3529,2.6360
2022,5,29,15,0,19.900000000000002,94,909,762,9,2.7,60,0,0,60,32,42.68,0.18,817,1.4000000000000001,353,2.1,3.5464,2.7858
2022,5,29,15,30,19.700000000000003,88,888,679,6,2.7,252,45,0,282,32.4,48.31,0.18,817,1.4000000000000001,187,2.8000000000000003,16.3888,12.8578
2022,5,29,16,0,19.6,83,860,589,9,2.5,156,37,0,178,32.22,53.99,0.18,817,1.4000000000000001,21,3.5,10.1191,7.9250
2022,5,29,16,30,18.7,79,815,490,6,2.5,164,23,0,176,34.07,59.69,0.18,817,1.4000000000000001,31,4.1000000000000005,9.7206,7.5934
2022,5,29,17,0,17.7,74,755,389,6,3.3000000000000003,201,104,0,244,38.2,65.35,0.18,817,1.5,41,4.7,12.9807,10.1008
2022,5,29,17,30,16.3,68,675,288,6,3.3000000000000003,143,38,0,155,41.730000000000004,70.94,0.18,817,1.5,43,4.800000000000001,7.8677,6.0853
2022,5,29,18,0,14.9,58,562,190,9,4.5,51,72,0,68,49.63,76.43,0.18,818,1.5,45,5,3.2865,2.5191
2022,5,29,18,30,13.600000000000001,43,402,101,9,4.5,36,1,57,36,53.97,81.77,0.18,818,1.5,38,3.9000000000000004,0.0000,0.0000
2022,5,29,19,0,12.200000000000001,22,163,31,9,5.4,15,0,100,15,63.14,86.88,0.18,818,1.6,30,2.8000000000000003,0.0000,0.0000
2022,5,29,19,30,11.700000000000001,0,0,0,9,5.4,0,0,25,0,65.33,92.06,0.18,819,1.6,176,2.3000000000000003,0.0000,0.0000
2022,5,29,20,0,11.3,0,0,0,9,5.5,0,0,0,0,67.46000000000001,96.8,0.18,819,1.7000000000000002,322,1.9000000000000001,0.0000,0.0000
2022,5,29,20,30,11,0,0,0,6,5.5,0,0,0,0,68.89,101.22,0.18,820,1.7000000000000002,311,2.4000000000000004,0.0000,0.0000
2022,5,29,21,0,10.8,0,0,0,6,5.5,0,0,0,0,69.60000000000001,105.27,0.18,820,1.7000000000000002,300,3,0.0000,0.0000
2022,5,29,21,30,10.5,0,0,0,7,5.5,0,0,0,0,71,108.88,0.18,820,1.7000000000000002,306,2.8000000000000003,0.0000,0.0000
2022,5,29,22,0,10.100000000000001,0,0,0,7,5.6000000000000005,0,0,0,0,73.65,111.97,0.18,820,1.6,312,2.5,0.0000,0.0000
2022,5,29,22,30,9.8,0,0,0,6,5.6000000000000005,0,0,0,0,75.14,114.47,0.18,820,1.5,319,2.5,0.0000,0.0000
2022,5,29,23,0,9.5,0,0,0,6,5,0,0,0,0,73.73,116.29,0.18,819,1.4000000000000001,326,2.5,0.0000,0.0000
2022,5,29,23,30,9.3,0,0,0,6,5,0,0,0,0,74.73,117.39,0.18,819,1.4000000000000001,319,2.8000000000000003,0.0000,0.0000
2022,5,30,0,0,9,0,0,0,6,4,0,0,0,0,71.06,117.72,0.18,819,1.3,312,3.1,0.0000,0.0000
2022,5,30,0,30,8.8,0,0,0,6,4,0,0,0,0,72.02,117.27,0.18,819,1.3,306,3.2,0.0000,0.0000
2022,5,30,1,0,8.6,0,0,0,6,3.1,0,0,0,0,68.16,116.06,0.18,819,1.3,301,3.4000000000000004,0.0000,0.0000
2022,5,30,1,30,8.4,0,0,0,9,3.1,0,0,0,0,69.09,114.13,0.18,819,1.3,301,3.6,0.0000,0.0000
2022,5,30,2,0,8.200000000000001,0,0,0,6,2.2,0,0,0,0,65.79,111.53,0.18,819,1.2000000000000002,300,3.8000000000000003,0.0000,0.0000
2022,5,30,2,30,7.9,0,0,0,9,2.2,0,0,0,0,67.15,108.36,0.18,819,1.2000000000000002,297,3.8000000000000003,0.0000,0.0000
2022,5,30,3,0,7.7,0,0,0,6,1.6,0,0,0,0,65.2,104.68,0.18,819,1.2000000000000002,294,3.7,0.0000,0.0000
2022,5,30,3,30,7.1000000000000005,0,0,0,7,1.6,0,0,0,0,67.92,100.57000000000001,0.18,819,1.1,290,3.5,0.0000,0.0000
2022,5,30,4,0,6.6000000000000005,0,0,0,8,1.1,0,0,0,0,67.84,96.09,0.18,819,1.1,285,3.3000000000000003,0.0000,0.0000
2022,5,30,4,30,6.800000000000001,2,14,2,8,1.1,1,0,29,1,66.92,91.31,0.18,819,1.1,284,3.8000000000000003,0.0000,0.0000
2022,5,30,5,0,7,27,236,43,8,0.7000000000000001,25,2,100,25,64.25,86.11,0.18,819,1,283,4.2,0.0000,0.0000
2022,5,30,5,30,8,44,468,118,8,0.7000000000000001,22,13,29,24,60.02,80.96000000000001,0.18,819,0.9,285,4.9,0.0000,0.0000
2022,5,30,6,0,8.9,57,623,212,7,-0.6000000000000001,20,6,0,21,51.49,75.59,0.18,819,0.9,286,5.6000000000000005,1.0217,0.7844
2022,5,30,6,30,10,66,727,314,7,-0.6000000000000001,62,4,0,63,47.83,70.08,0.18,819,0.8,287,6.300000000000001,3.2229,2.4955
2022,5,30,7,0,11.100000000000001,72,802,418,6,-2.9000000000000004,12,0,0,12,37.410000000000004,64.48,0.18,819,0.8,288,7,0.6425,0.5003
2022,5,30,7,30,12,78,854,520,6,-2.9000000000000004,28,0,0,28,35.26,58.81,0.18,819,0.8,288,7.300000000000001,1.5542,1.2146
2022,5,30,8,0,13,80,899,620,6,-4.2,72,0,0,72,30,53.11,0.18,819,0.8,287,7.6000000000000005,4.1087,3.2188
2022,5,30,8,30,14,83,932,714,6,-4.2,243,16,0,254,28.12,47.42,0.18,819,0.7000000000000001,287,7.7,14.8054,11.6181
2022,5,30,9,0,14.9,86,957,799,6,-4.9,352,257,0,544,25.19,41.81,0.18,819,0.7000000000000001,286,7.9,32.2270,25.3187
2022,5,30,9,30,15.700000000000001,88,975,873,0,-4.9,149,841,0,827,23.93,36.33,0.18,819,0.7000000000000001,286,7.9,49.6013,39.0013
2022,5,30,10,0,16.5,87,990,935,0,-5.5,166,810,0,860,21.75,31.11,0.18,819,0.7000000000000001,286,7.9,52.0601,40.9592
2022,5,30,10,30,17.1,90,998,984,8,-5.5,231,691,0,850,20.94,26.330000000000002,0.18,819,0.7000000000000001,286,7.800000000000001,51.8012,40.7726
2022,5,30,11,0,17.7,91,1003,1019,0,-5.800000000000001,242,717,0,905,19.63,22.32,0.18,819,0.7000000000000001,286,7.7,55.4030,43.6195
2022,5,30,11,30,18.1,91,1008,1041,0,-5.800000000000001,98,997,0,1037,19.14,19.56,0.18,819,0.7000000000000001,286,7.5,63.6483,50.1190
2022,5,30,12,0,18.5,90,1011,1048,8,-6,307,541,0,820,18.35,18.650000000000002,0.18,820,0.7000000000000001,285,7.300000000000001,50.3679,39.6633
2022,5,30,12,30,18.5,89,1011,1040,8,-6,375,293,0,651,18.35,19.84,0.18,820,0.7000000000000001,284,7,39.9469,31.4552
2022,5,30,13,0,18.6,88,1008,1017,8,-6.1000000000000005,249,660,0,857,18.16,22.81,0.18,820,0.7000000000000001,283,6.7,52.4381,41.2840
2022,5,30,13,30,18.5,89,997,978,8,-6.1000000000000005,341,311,0,618,18.29,26.95,0.18,821,0.7000000000000001,282,6.6000000000000005,37.6330,29.6194
2022,5,30,14,0,18.3,90,982,925,0,-6,171,780,0,834,18.61,31.810000000000002,0.18,821,0.7000000000000001,280,6.5,50.4299,39.6737
2022,5,30,14,30,18.1,89,968,861,0,-6,175,746,0,770,18.87,37.07,0.18,822,0.7000000000000001,279,6.5,46.1134,36.2552
2022,5,30,15,0,17.8,86,950,786,0,-6,93,927,0,776,19.16,42.57,0.18,822,0.7000000000000001,278,6.4,45.8807,36.0406
2022,5,30,15,30,17.400000000000002,84,925,701,0,-6,113,851,0,680,19.67,48.2,0.18,823,0.7000000000000001,278,6.2,39.5339,31.0170
2022,5,30,16,0,17,82,892,608,8,-6.2,158,662,4,548,19.85,53.88,0.18,823,0.7000000000000001,278,6,31.1681,24.4111
2022,5,30,16,30,16.5,77,853,509,8,-6.2,216,267,4,351,20.51,59.57,0.18,824,0.7000000000000001,280,5.7,19.3994,15.1552
2022,5,30,17,0,15.9,70,801,406,8,-6.300000000000001,148,409,7,319,21.25,65.23,0.18,824,0.7000000000000001,282,5.4,16.9859,13.2188
2022,5,30,17,30,15.100000000000001,63,731,303,8,-6.300000000000001,90,498,14,254,22.39,70.83,0.18,825,0.7000000000000001,286,4.7,12.9059,9.9835
2022,5,30,18,0,14.200000000000001,53,631,202,0,-5.300000000000001,66,535,11,193,25.51,76.31,0.18,826,0.7000000000000001,289,4.1000000000000005,9.3364,7.1578
2022,5,30,18,30,12.600000000000001,40,479,110,0,-5.300000000000001,51,373,29,105,28.3,81.65,0.18,826,0.7000000000000001,295,3.2,0.0000,0.0000
2022,5,30,19,0,11,22,224,35,3,-3.1,23,2,96,23,37.230000000000004,86.76,0.18,826,0.7000000000000001,301,2.4000000000000004,0.0000,0.0000
2022,5,30,19,30,10.200000000000001,0,0,0,7,-3,0,0,25,0,39.31,91.93,0.18,827,0.7000000000000001,303,2.3000000000000003,0.0000,0.0000
2022,5,30,20,0,9.3,0,0,0,4,-2.3000000000000003,0,0,0,0,44.19,96.66,0.18,827,0.7000000000000001,305,2.1,0.0000,0.0000
2022,5,30,20,30,8.700000000000001,0,0,0,4,-2.3000000000000003,0,0,0,0,46.01,101.09,0.18,827,0.7000000000000001,306,2,0.0000,0.0000
2022,5,30,21,0,8.1,0,0,0,7,-1.7000000000000002,0,0,0,0,50.01,105.13,0.18,827,0.7000000000000001,306,1.9000000000000001,0.0000,0.0000
2022,5,30,21,30,7.6000000000000005,0,0,0,7,-1.7000000000000002,0,0,0,0,51.74,108.74000000000001,0.18,827,0.7000000000000001,305,1.9000000000000001,0.0000,0.0000
2022,5,30,22,0,7.2,0,0,0,7,-1.5,0,0,0,0,54.07,111.82000000000001,0.18,827,0.7000000000000001,304,1.9000000000000001,0.0000,0.0000
2022,5,30,22,30,6.800000000000001,0,0,0,4,-1.5,0,0,0,0,55.57,114.32000000000001,0.18,827,0.7000000000000001,302,2,0.0000,0.0000
2022,5,30,23,0,6.300000000000001,0,0,0,7,-1.5,0,0,0,0,57.42,116.14,0.18,827,0.7000000000000001,299,2.1,0.0000,0.0000
2022,5,30,23,30,6,0,0,0,7,-1.5,0,0,0,0,58.620000000000005,117.24000000000001,0.18,827,0.7000000000000001,296,2.2,0.0000,0.0000
2022,5,31,0,0,5.7,0,0,0,0,-1.7000000000000002,0,0,0,0,59,117.58,0.18,827,0.7000000000000001,293,2.4000000000000004,0.0000,0.0000
2022,5,31,0,30,5.300000000000001,0,0,0,3,-1.7000000000000002,0,0,0,0,60.730000000000004,117.13,0.18,828,0.8,292,2.4000000000000004,0.0000,0.0000
2022,5,31,1,0,5,0,0,0,3,-2,0,0,0,0,60.57,115.93,0.18,828,0.8,291,2.5,0.0000,0.0000
2022,5,31,1,30,4.800000000000001,0,0,0,3,-2,0,0,0,0,61.42,114,0.18,828,0.8,293,2.4000000000000004,0.0000,0.0000
2022,5,31,2,0,4.5,0,0,0,3,-2.3000000000000003,0,0,0,0,61.33,111.42,0.18,828,0.8,295,2.3000000000000003,0.0000,0.0000
2022,5,31,2,30,4.3,0,0,0,3,-2.3000000000000003,0,0,0,0,62.190000000000005,108.25,0.18,828,0.9,299,2.1,0.0000,0.0000
2022,5,31,3,0,4.2,0,0,0,3,-2.4000000000000004,0,0,0,0,62.33,104.58,0.18,829,0.9,304,1.9000000000000001,0.0000,0.0000
2022,5,31,3,30,4.3,0,0,0,3,-2.4000000000000004,0,0,0,0,61.89,100.47,0.18,829,0.9,310,1.7000000000000002,0.0000,0.0000
2022,5,31,4,0,4.4,0,0,0,4,-2.3000000000000003,0,0,0,0,61.74,96,0.18,830,1,315,1.6,0.0000,0.0000
2022,5,31,4,30,5.300000000000001,2,21,2,4,-2.3000000000000003,1,0,43,1,57.99,91.23,0.18,830,1,324,1.9000000000000001,0.0000,0.0000
2022,5,31,5,0,6.2,26,296,46,3,-2.1,27,166,57,38,55.38,86.04,0.18,831,1,332,2.3000000000000003,0.0000,0.0000
2022,5,31,5,30,7.4,40,511,121,0,-2.1,40,511,0,121,51.01,80.89,0.18,831,1.1,173,2.6,0.0000,0.0000
2022,5,31,6,0,8.700000000000001,53,644,214,0,-0.30000000000000004,53,644,0,214,53.25,75.53,0.18,832,1.1,13,2.9000000000000004,10.4172,7.9980
2022,5,31,6,30,9.700000000000001,62,735,313,0,-0.30000000000000004,62,735,0,313,49.79,70.03,0.18,832,1.1,23,2.9000000000000004,16.0193,12.4048
2022,5,31,7,0,10.600000000000001,69,798,414,0,1.5,69,798,0,414,53.26,64.42,0.18,832,1.1,33,3,22.1759,17.2692
2022,5,31,7,30,11.5,77,844,515,0,1.5,77,844,0,515,50.18,58.75,0.18,832,1.1,36,2.7,28.5954,22.3489
2022,5,31,8,0,12.4,83,878,611,0,1.7000000000000002,83,878,0,611,48.160000000000004,53.050000000000004,0.18,832,1.1,40,2.4000000000000004,34.8759,27.3230
2022,5,31,8,30,13.3,89,904,701,8,1.7000000000000002,242,288,0,437,45.410000000000004,47.37,0.18,832,1.1,44,2.2,25.4765,19.9921
2022,5,31,9,0,14.100000000000001,93,922,781,8,1.5,285,77,0,342,42.27,41.75,0.18,832,1.1,49,1.9000000000000001,20.2634,15.9199
2022,5,31,9,30,14.9,98,935,852,8,1.5,304,111,0,393,40.15,36.27,0.18,832,1.2000000000000002,56,1.8,23.5739,18.5362
2022,5,31,10,0,15.600000000000001,102,946,913,8,1,356,111,25,451,37.08,31.04,0.18,833,1.2000000000000002,63,1.7000000000000002,27.3043,21.4823
2022,5,31,10,30,16,104,957,962,8,1,406,261,0,640,36.15,26.25,0.18,833,1.2000000000000002,66,1.9000000000000001,39.0072,30.7026
2022,5,31,11,0,16.3,103,967,998,8,0.8,391,359,0,723,35.04,22.21,0.18,833,1.2000000000000002,69,2.1,44.2661,34.8515
2022,5,31,11,30,16.5,105,966,1016,8,0.8,450,225,0,662,34.59,19.43,0.18,833,1.3,68,2.3000000000000003,40.6363,31.9987
2022,5,31,12,0,16.6,108,963,1021,8,1.1,400,88,0,483,35.01,18.51,0.18,833,1.3,66,2.6,29.6713,23.3655
2022,5,31,12,30,16.5,107,962,1013,7,1.1,253,6,0,259,35.230000000000004,19.7,0.18,833,1.3,63,2.8000000000000003,15.8948,12.5160
2022,5,31,13,0,16.400000000000002,106,956,988,7,1.5,178,1,0,179,36.56,22.67,0.18,833,1.4000000000000001,59,3,10.9542,8.6242
